timestamp,datetime,urllc_rtt_ms,urllc_rtt_max_ms,urllc_fails,embb_mbps,embb_rate_mbit,mmtc_msgs,mmtc_rate_per_min,sla_violated,orchestrator_type,orchestrator_state,violation_streak,recovery_streak,action_taken,decision_latency_ms,reasoning,node_cpu_percent,node_memory_percent,traffic_level,orchestrator_label,embb_ue_count,urllc_ue_count,mmtc_ue_count,run_id,sample_index,root_cause_assessment,reasoning_category,lever_validity_score,candidate_action,wla_activated,wrong_action_prevented,memory_retrieval_count,memory_assisted,memory_reinforced,memory_overridden,tokens_used,confidence
1780931523.826986,2026-06-08 20:42:03,22.12,24.6,1,19.0,50,245,122.5,1,agentic,1,2,0,throttle_embb,328.8,RTT=22.1ms exceeded 15.0ms SLA. Root cause: embb_congestion. Reactive throttle applied. Trend=rising. LVS=0.93.,40.7,67.3,medium,agentic,3,3,3,rb_medium_20260608_224135,14,embb_congestion,reactive_throttle,0.933,throttle_embb,0,0,1,0,0,0,341,0.97
1780931525.826986,2026-06-08 20:42:05,29.76,37.1,1,26.1,50,203,101.5,1,agentic,1,3,0,no_action,191.1,RTT=29.8ms within SLA. Root cause: urllc_degradation. No intervention required. LVS=0.91.,42.8,75.4,medium,agentic,3,3,3,rb_medium_20260608_224135,15,urllc_degradation,no_intervention,0.912,no_action,0,0,1,0,0,0,295,0.97
1780931527.826986,2026-06-08 20:42:07,17.4,25.7,1,20.0,50,305,152.5,1,agentic,1,4,0,no_action,371.1,RTT=17.4ms within SLA. Root cause: embb_congestion. No intervention required. LVS=0.80.,43.6,65.9,medium,agentic,3,3,3,rb_medium_20260608_224135,16,embb_congestion,no_intervention,0.795,no_action,0,0,4,1,1,0,354,0.852
1780931529.826986,2026-06-08 20:42:09,15.87,26.5,1,7.9,50,309,154.5,1,agentic,1,5,0,no_action,167.0,RTT=15.9ms within SLA. Root cause: persistent_congestion. No intervention required. LVS=0.90.,33.4,62.0,medium,agentic,3,3,3,rb_medium_20260608_224135,17,persistent_congestion,no_intervention,0.901,no_action,0,0,5,0,0,0,317,0.95
1780931531.826986,2026-06-08 20:42:11,15.4,21.0,0,12.2,50,237,118.5,1,agentic,1,6,0,no_action,148.1,RTT=15.4ms within SLA. Root cause: persistent_congestion. No intervention required. LVS=0.79.,43.6,70.0,medium,agentic,3,3,3,rb_medium_20260608_224135,18,persistent_congestion,no_intervention,0.788,no_action,0,0,5,1,1,0,420,0.856
1780931533.826986,2026-06-08 20:42:13,17.1,33.8,1,11.0,50,215,107.5,1,agentic,1,7,0,throttle_embb,272.5,RTT=17.1ms exceeded 15.0ms SLA. Root cause: persistent_congestion. Reactive throttle applied. Trend=stable. LVS=0.90.,42.9,77.4,medium,agentic,3,3,3,rb_medium_20260608_224135,19,persistent_congestion,reactive_throttle,0.904,throttle_embb,0,0,5,1,0,0,316,0.97
1780931535.826986,2026-06-08 20:42:15,13.36,18.5,0,15.1,50,312,156.0,0,agentic,1,0,1,no_action,185.9,RTT=13.4ms within SLA. Root cause: persistent_congestion. No intervention required. LVS=0.77.,29.5,75.1,medium,agentic,3,3,3,rb_medium_20260608_224135,20,persistent_congestion,no_intervention,0.774,no_action,0,0,3,0,0,0,469,0.922
1780931537.826986,2026-06-08 20:42:17,13.56,17.1,0,15.9,50,275,137.5,0,agentic,1,0,2,no_action,242.5,RTT=13.6ms within SLA. Root cause: nominal. No intervention required. LVS=0.77.,39.3,54.2,medium,agentic,3,3,3,rb_medium_20260608_224135,21,nominal,no_intervention,0.77,no_action,0,0,3,0,0,0,227,0.852
1780931539.826986,2026-06-08 20:42:19,13.48,15.9,0,15.5,50,285,142.5,0,agentic,1,0,3,no_action,216.0,RTT=13.5ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.84.,44.0,70.9,medium,agentic,3,3,3,rb_medium_20260608_224135,22,recovery_phase,no_intervention,0.843,no_action,0,0,3,1,0,0,237,0.97
1780931541.826986,2026-06-08 20:42:21,13.49,22.4,0,8.4,50,161,80.5,0,agentic,1,0,4,no_action,132.8,RTT=13.5ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.74.,47.3,69.5,medium,agentic,3,3,3,rb_medium_20260608_224135,23,recovery_phase,no_intervention,0.737,no_action,0,0,3,1,1,0,398,0.773
1780931543.826986,2026-06-08 20:42:23,12.41,19.4,0,13.6,100,213,106.5,0,agentic,1,0,5,restore_embb,238.4,RTT stable at 12.4ms. Root cause: nominal. Graduated eMBB restore. LVS=0.82.,46.0,69.9,medium,agentic,3,3,3,rb_medium_20260608_224135,24,nominal,graduated_restore,0.819,restore_embb,0,0,2,0,0,0,224,0.951
1780931545.826986,2026-06-08 20:42:25,13.44,16.6,0,15.8,100,262,131.0,0,agentic,1,0,6,no_action,104.0,RTT=13.4ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.78.,31.7,70.5,medium,agentic,3,3,3,rb_medium_20260608_224135,25,recovery_phase,no_intervention,0.779,no_action,0,0,3,0,0,0,386,0.95
1780931547.826986,2026-06-08 20:42:27,12.92,13.6,0,12.5,100,241,120.5,0,agentic,1,0,7,no_action,246.5,RTT=12.9ms within SLA. Root cause: nominal. No intervention required. LVS=0.90.,43.1,67.6,medium,agentic,3,3,3,rb_medium_20260608_224135,26,nominal,no_intervention,0.901,no_action,0,0,4,1,1,0,464,0.953
1780931549.826986,2026-06-08 20:42:29,15.37,25.8,1,22.4,100,255,127.5,1,agentic,1,1,0,no_action,90.0,RTT=15.4ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.80.,39.8,69.8,medium,agentic,3,3,3,rb_medium_20260608_224135,27,recovery_phase,no_intervention,0.797,no_action,0,0,5,1,1,0,351,0.97
1780931551.826986,2026-06-08 20:42:31,28.09,32.8,1,13.4,100,57,28.5,1,agentic,1,2,0,no_action,371.8,RTT=28.1ms within SLA. Root cause: urllc_degradation. No intervention required. LVS=0.89.,41.6,68.3,medium,agentic,3,3,3,rb_medium_20260608_224135,28,urllc_degradation,no_intervention,0.893,no_action,0,0,2,1,1,0,477,0.97
1780931553.826986,2026-06-08 20:42:33,14.44,19.8,0,19.6,100,193,96.5,0,agentic,1,0,1,hold_throttle,202.1,"Maintaining throttle. RTT=14.4ms, root cause: urllc_degradation. Recovery streak not met. LVS=0.79.",44.5,61.4,medium,agentic,3,3,3,rb_medium_20260608_224135,29,urllc_degradation,hold_stable,0.788,hold_throttle,0,0,2,0,0,0,314,0.824
1780931555.826986,2026-06-08 20:42:35,15.8,30.3,1,18.8,200,167,83.5,1,agentic,1,1,0,throttle_embb,146.7,RTT=15.8ms exceeded 15.0ms SLA. Root cause: embb_congestion. Reactive throttle applied. Trend=rising. LVS=0.84.,43.4,59.2,medium,agentic,3,3,3,rb_medium_20260608_224135,30,embb_congestion,reactive_throttle,0.843,throttle_embb,0,0,3,1,0,0,457,0.964
1780931557.826986,2026-06-08 20:42:37,13.52,23.5,0,13.7,200,227,113.5,0,agentic,1,0,1,no_action,340.5,RTT=13.5ms within SLA. Root cause: nominal. No intervention required. LVS=0.79.,47.1,62.3,medium,agentic,3,3,3,rb_medium_20260608_224135,31,nominal,no_intervention,0.788,no_action,0,0,5,1,1,0,260,0.835
1780931559.826986,2026-06-08 20:42:39,18.23,22.9,0,16.5,200,209,104.5,1,agentic,1,1,0,no_action,155.7,RTT=18.2ms within SLA. Root cause: transient_spike. No intervention required. LVS=0.86.,46.0,72.2,medium,agentic,3,3,3,rb_medium_20260608_224135,32,transient_spike,no_intervention,0.864,no_action,0,0,3,1,1,0,246,0.97
1780931561.826986,2026-06-08 20:42:41,15.21,33.0,1,14.7,200,301,150.5,1,agentic,1,2,0,no_action,384.0,RTT=15.2ms within SLA. Root cause: transient_spike. No intervention required. LVS=0.79.,43.3,67.3,medium,agentic,3,3,3,rb_medium_20260608_224135,33,transient_spike,no_intervention,0.79,no_action,0,0,1,1,1,0,172,0.954
1780931563.826986,2026-06-08 20:42:43,13.96,23.6,0,18.5,200,206,103.0,0,agentic,1,0,1,no_action,282.4,RTT=14.0ms within SLA. Root cause: embb_congestion. No intervention required. LVS=0.84.,37.1,66.1,medium,agentic,3,3,3,rb_medium_20260608_224135,34,embb_congestion,no_intervention,0.841,no_action,0,0,4,1,1,0,166,0.959
1780931565.826986,2026-06-08 20:42:45,26.21,32.1,1,16.1,200,370,185.0,1,agentic,1,1,0,no_action,316.0,Candidate action identified but root cause is 'transient_spike' (LVS=0.45 < threshold). WLA overrides to no_action — prevents non-causal intervention on transient event.,36.5,70.0,medium,agentic,3,3,3,rb_medium_20260608_224135,35,transient_spike,wla_override,0.446,throttle_embb,1,1,1,1,1,0,332,0.491
1780931567.826986,2026-06-08 20:42:47,13.22,17.0,0,24.2,200,229,114.5,0,agentic,1,0,1,hold_throttle,196.4,"Maintaining throttle. RTT=13.2ms, root cause: nominal. Recovery streak not met. LVS=0.94.",48.9,60.0,medium,agentic,3,3,3,rb_medium_20260608_224135,36,nominal,hold_stable,0.941,hold_throttle,0,0,3,0,0,0,428,0.97
1780931569.826986,2026-06-08 20:42:49,13.03,20.2,0,15.0,200,257,128.5,0,agentic,1,0,2,hold_throttle,131.6,"Maintaining throttle. RTT=13.0ms, root cause: nominal. Recovery streak not met. LVS=0.93.",32.9,67.9,medium,agentic,3,3,3,rb_medium_20260608_224135,37,nominal,hold_stable,0.93,hold_throttle,0,0,5,0,0,0,204,0.97
1780931571.826986,2026-06-08 20:42:51,13.32,18.3,0,20.5,200,225,112.5,0,agentic,1,0,3,hold_throttle,153.8,"Maintaining throttle. RTT=13.3ms, root cause: recovery_phase. Recovery streak not met. LVS=0.92.",44.7,73.9,medium,agentic,3,3,3,rb_medium_20260608_224135,38,recovery_phase,hold_stable,0.921,hold_throttle,0,0,3,1,1,0,197,0.97
1780931573.826986,2026-06-08 20:42:53,12.64,18.5,0,9.9,400,226,113.0,0,agentic,1,0,4,restore_embb,192.1,RTT stable at 12.6ms. Root cause: nominal. Graduated eMBB restore. LVS=0.77.,40.1,78.2,medium,agentic,3,3,3,rb_medium_20260608_224135,39,nominal,graduated_restore,0.774,restore_embb,0,0,2,1,0,1,476,0.936
1780931575.826986,2026-06-08 20:42:55,12.4,15.1,0,9.8,400,231,115.5,0,agentic,1,0,5,no_action,341.3,RTT=12.4ms within SLA. Root cause: nominal. No intervention required. LVS=0.84.,47.5,75.1,medium,agentic,3,3,3,rb_medium_20260608_224135,40,nominal,no_intervention,0.836,no_action,0,0,3,0,0,0,329,0.97
1780931577.826986,2026-06-08 20:42:57,13.31,17.5,0,14.8,400,341,170.5,0,agentic,1,0,6,no_action,331.9,RTT=13.3ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.94.,38.3,71.6,medium,agentic,3,3,3,rb_medium_20260608_224135,41,recovery_phase,no_intervention,0.94,no_action,0,0,2,1,0,1,334,0.97
1780931579.826986,2026-06-08 20:42:59,12.96,19.8,0,19.1,400,205,102.5,0,agentic,1,0,7,no_action,336.9,RTT=13.0ms within SLA. Root cause: nominal. No intervention required. LVS=0.73.,41.5,80.2,medium,agentic,3,3,3,rb_medium_20260608_224135,42,nominal,no_intervention,0.734,no_action,0,0,2,0,0,0,331,0.782
1780931581.826986,2026-06-08 20:43:01,13.1,20.3,0,10.2,400,215,107.5,0,agentic,1,0,8,no_action,111.0,RTT=13.1ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.77.,38.8,72.6,medium,agentic,3,3,3,rb_medium_20260608_224135,43,recovery_phase,no_intervention,0.771,no_action,0,0,1,0,0,0,316,0.906
1780931583.826986,2026-06-08 20:43:03,13.26,15.1,0,9.8,800,242,121.0,0,agentic,1,0,9,restore_embb,371.7,RTT stable at 13.3ms. Root cause: recovery_phase. Graduated eMBB restore. LVS=0.93.,43.9,69.4,medium,agentic,3,3,3,rb_medium_20260608_224135,44,recovery_phase,graduated_restore,0.932,restore_embb,0,0,5,0,0,0,381,0.97
1780931585.826986,2026-06-08 20:43:05,13.76,37.8,1,17.1,800,232,116.0,0,agentic,1,0,10,no_action,107.9,RTT=13.8ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.77.,46.3,71.6,medium,agentic,3,3,3,rb_medium_20260608_224135,45,recovery_phase,no_intervention,0.773,no_action,0,0,3,1,1,0,416,0.906
1780931587.826986,2026-06-08 20:43:07,13.32,27.0,1,18.8,800,203,101.5,0,agentic,1,0,11,no_action,283.8,RTT=13.3ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.76.,45.2,73.0,medium,agentic,3,3,3,rb_medium_20260608_224135,46,recovery_phase,no_intervention,0.761,no_action,0,0,1,0,0,0,327,0.84
1780931589.826986,2026-06-08 20:43:09,13.07,32.1,1,14.5,800,255,127.5,0,agentic,1,0,12,no_action,187.6,RTT=13.1ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.84.,37.6,70.5,medium,agentic,3,3,3,rb_medium_20260608_224135,47,recovery_phase,no_intervention,0.844,no_action,0,0,4,0,0,0,277,0.954
1780931591.826986,2026-06-08 20:43:11,13.72,40.6,1,18.1,800,243,121.5,0,agentic,1,0,13,no_action,204.4,RTT=13.7ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.85.,32.6,76.7,medium,agentic,3,3,3,rb_medium_20260608_224135,48,recovery_phase,no_intervention,0.849,no_action,0,0,4,1,1,0,279,0.891
1780931593.826986,2026-06-08 20:43:13,22.03,26.5,1,12.7,200,237,118.5,1,agentic,1,1,0,no_action,175.7,Candidate action identified but root cause is 'recovery_phase' (LVS=0.39 < threshold). WLA overrides to no_action — prevents non-causal intervention on transient event.,37.3,66.2,medium,agentic,3,3,3,rb_medium_20260608_224135,49,recovery_phase,wla_override,0.393,throttle_embb,1,1,2,0,0,0,312,0.455
1780931595.826986,2026-06-08 20:43:15,25.08,32.3,1,18.5,50,220,110.0,1,agentic,1,2,0,throttle_embb,236.9,RTT=25.1ms exceeded 15.0ms SLA. Root cause: urllc_degradation. Reactive throttle applied. Trend=rising. LVS=0.81.,44.9,67.1,medium,agentic,3,3,3,rb_medium_20260608_224135,50,urllc_degradation,reactive_throttle,0.805,throttle_embb,0,0,1,0,0,0,373,0.848
1780931597.826986,2026-06-08 20:43:17,12.84,19.7,0,16.1,50,291,145.5,0,agentic,1,0,1,no_action,221.8,RTT=12.8ms within SLA. Root cause: urllc_degradation. No intervention required. LVS=0.81.,46.7,72.4,medium,agentic,3,3,3,rb_medium_20260608_224135,51,urllc_degradation,no_intervention,0.808,no_action,0,0,5,1,1,0,265,0.908
1780931599.826986,2026-06-08 20:43:19,17.58,25.2,1,21.2,50,269,134.5,1,agentic,1,1,0,no_action,224.7,RTT=17.6ms within SLA. Root cause: embb_congestion. No intervention required. LVS=0.93.,38.9,72.5,medium,agentic,3,3,3,rb_medium_20260608_224135,52,embb_congestion,no_intervention,0.926,no_action,0,0,1,1,1,0,479,0.97
1780931601.826986,2026-06-08 20:43:21,17.38,22.1,1,19.7,50,180,90.0,1,agentic,1,2,0,no_action,251.7,RTT=17.4ms within SLA. Root cause: embb_congestion. No intervention required. LVS=0.77.,50.5,74.3,medium,agentic,3,3,3,rb_medium_20260608_224135,53,embb_congestion,no_intervention,0.767,no_action,0,0,3,1,1,0,343,0.871
1780931603.826986,2026-06-08 20:43:23,15.91,24.8,1,14.1,50,330,165.0,1,agentic,1,3,0,no_action,367.1,RTT=15.9ms within SLA. Root cause: transient_spike. No intervention required. LVS=0.86.,43.7,74.2,medium,agentic,3,3,3,rb_medium_20260608_224135,54,transient_spike,no_intervention,0.856,no_action,0,0,2,0,0,0,460,0.97
1780931605.826986,2026-06-08 20:43:25,15.11,24.9,1,9.7,200,204,102.0,1,agentic,1,4,0,throttle_embb,316.2,RTT=15.1ms exceeded 15.0ms SLA. Root cause: embb_congestion. Reactive throttle applied. Trend=falling. LVS=0.85.,42.2,72.1,medium,agentic,3,3,3,rb_medium_20260608_224135,55,embb_congestion,reactive_throttle,0.853,throttle_embb,0,0,2,0,0,0,330,0.97
1780931607.826986,2026-06-08 20:43:27,13.27,22.0,1,11.6,200,192,96.0,0,agentic,1,0,1,no_action,240.1,RTT=13.3ms within SLA. Root cause: persistent_congestion. No intervention required. LVS=0.84.,45.3,77.4,medium,agentic,3,3,3,rb_medium_20260608_224135,56,persistent_congestion,no_intervention,0.844,no_action,0,0,4,1,1,0,375,0.957
1780931609.826986,2026-06-08 20:43:29,13.95,20.6,0,15.6,200,140,70.0,0,agentic,1,0,2,no_action,225.9,RTT=13.9ms within SLA. Root cause: embb_congestion. No intervention required. LVS=0.77.,43.1,64.2,medium,agentic,3,3,3,rb_medium_20260608_224135,57,embb_congestion,no_intervention,0.772,no_action,0,0,4,1,1,0,206,0.897
1780931611.826986,2026-06-08 20:43:31,14.0,26.5,1,15.4,200,237,118.5,0,agentic,1,0,3,no_action,219.0,RTT=14.0ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.73.,42.2,70.9,medium,agentic,3,3,3,rb_medium_20260608_224135,58,recovery_phase,no_intervention,0.733,no_action,0,0,4,1,1,0,401,0.82
1780931613.826986,2026-06-08 20:43:33,14.09,22.5,0,18.8,200,282,141.0,0,agentic,1,0,4,no_action,133.3,RTT=14.1ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.90.,38.8,71.6,medium,agentic,3,3,3,rb_medium_20260608_224135,59,recovery_phase,no_intervention,0.896,no_action,0,0,2,1,1,0,460,0.937
1780931615.826986,2026-06-08 20:43:35,13.13,18.6,0,13.3,400,155,77.5,0,agentic,1,0,5,restore_embb,228.4,RTT stable at 13.1ms. Root cause: recovery_phase. Graduated eMBB restore. LVS=0.88.,40.1,70.4,medium,agentic,3,3,3,rb_medium_20260608_224135,60,recovery_phase,graduated_restore,0.884,restore_embb,0,0,3,1,0,0,266,0.97
1780931617.826986,2026-06-08 20:43:37,13.46,16.3,0,17.2,400,224,112.0,0,agentic,1,0,6,no_action,218.0,RTT=13.5ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.85.,39.3,76.0,medium,agentic,3,3,3,rb_medium_20260608_224135,61,recovery_phase,no_intervention,0.851,no_action,0,0,4,0,0,0,472,0.898
1780931619.826986,2026-06-08 20:43:39,13.37,32.7,1,17.6,400,234,117.0,0,agentic,1,0,7,no_action,85.3,RTT=13.4ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.89.,36.5,58.6,medium,agentic,3,3,3,rb_medium_20260608_224135,62,recovery_phase,no_intervention,0.887,no_action,0,0,2,1,1,0,306,0.97
1780931621.826986,2026-06-08 20:43:41,14.33,32.4,1,14.9,400,237,118.5,0,agentic,1,0,8,no_action,305.4,RTT=14.3ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.92.,41.1,68.2,medium,agentic,3,3,3,rb_medium_20260608_224135,63,recovery_phase,no_intervention,0.923,no_action,0,0,4,0,0,0,391,0.97
1780931623.826986,2026-06-08 20:43:43,15.04,35.8,1,18.1,200,155,77.5,1,agentic,1,1,0,no_action,330.9,RTT=15.0ms within SLA. Root cause: recovery_phase. No intervention required. LVS=0.72.,29.6,77.7,medium,agentic,3,3,3,rb_medium_20260608_224135,64,recovery_phase,no_intervention,0.724,no_action,0,0,4,1,1,0,472,0.872
1780931625.826986,2026-06-08 20:43:45,13.98,23.4,1,12.5,200,178,89.0,0,agentic,1,0,1,hold_throttle,117.2,"Maintaining throttle. RTT=14.0ms, root cause: embb_congestion. Recovery streak not met. LVS=0.77.",45.1,64.8,medium,agentic,3,3,3,rb_medium_20260608_224135,65,embb_congestion,hold_stable,0.766,hold_throttle,0,0,5,1,0,0,299,0.885
1780931627.826986,2026-06-08 20:43:47,15.05,32.4,1,16.6,200,148,74.0,1,agentic,1,1,0,no_action,357.8,Candidate action identified but root cause is 'transient_spike' (LVS=0.37 < threshold). WLA overrides to no_action — prevents non-causal intervention on transient event.,26.7,75.4,medium,agentic,3,3,3,rb_medium_20260608_224135,66,transient_spike,wla_override,0.373,throttle_embb,1,1,1,0,0,0,355,0.462
1780931629.826986,2026-06-08 20:43:49,14.32,29.6,1,17.9,200,341,170.5,0,agentic,1,0,1,hold_throttle,299.6,"Maintaining throttle. RTT=14.3ms, root cause: embb_congestion. Recovery streak not met. LVS=0.90.",38.3,78.1,medium,agentic,3,3,3,rb_medium_20260608_224135,67,embb_congestion,hold_stable,0.901,hold_throttle,0,0,4,0,0,0,187,0.962
1780931631.826986,2026-06-08 20:43:51,14.84,33.0,1,14.0,200,249,124.5,0,agentic,1,0,2,hold_throttle,164.5,"Maintaining throttle. RTT=14.8ms, root cause: embb_congestion. Recovery streak not met. LVS=0.81.",44.2,70.0,medium,agentic,3,3,3,rb_medium_20260608_224135,68,embb_congestion,hold_stable,0.811,hold_throttle,0,0,1,1,1,0,171,0.954
1780931633.826986,2026-06-08 20:43:53,15.18,33.5,1,10.1,200,289,144.5,1,agentic,1,1,0,no_action,112.1,Candidate action identified but root cause is 'recovery_phase' (LVS=0.54 < threshold). WLA overrides to no_action — prevents non-causal intervention on transient event.,49.8,69.1,medium,agentic,3,3,3,rb_medium_20260608_224135,69,recovery_phase,wla_override,0.535,throttle_embb,1,1,1,1,1,0,314,0.641
1780931635.826986,2026-06-08 20:43:55,14.93,29.5,1,14.1,200,244,122.0,0,agentic,1,0,1,hold_throttle,130.5,"Maintaining throttle. RTT=14.9ms, root cause: embb_congestion. Recovery streak not met. LVS=0.73.",37.3,75.6,medium,agentic,3,3,3,rb_medium_20260608_224135,70,embb_congestion,hold_stable,0.735,hold_throttle,0,0,3,0,0,0,307,0.888
1780931637.826986,2026-06-08 20:43:57,12.95,20.3,0,12.2,200,248,124.0,0,agentic,1,0,2,hold_throttle,312.1,"Maintaining throttle. RTT=12.9ms, root cause: nominal. Recovery streak not met. LVS=0.85.",36.8,69.4,medium,agentic,3,3,3,rb_medium_20260608_224135,71,nominal,hold_stable,0.852,hold_throttle,0,0,5,1,1,0,335,0.957
