timestamp,datetime,urllc_rtt_ms,urllc_rtt_max_ms,urllc_fails,embb_mbps,embb_rate_mbit,mmtc_msgs,mmtc_rate_per_min,sla_violated,orchestrator_type,orchestrator_state,violation_streak,recovery_streak,action_taken,decision_latency_ms,reasoning,node_cpu_percent,node_memory_percent,traffic_level,orchestrator_label,embb_ue_count,urllc_ue_count,mmtc_ue_count,run_id,sample_index
1780931515.826986,2026-06-08 20:41:55,29.23,35.9,1,16.1,50,206,103.0,1,rule_based,1,2,0,hold_throttle,0.886,RTT=29.2ms still elevated (streak=2); maintaining throttle at 50Mbit,48.6,68.7,medium,rule_based,3,3,3,rb_medium_20260608_224135,10
1780931517.826986,2026-06-08 20:41:57,27.77,31.6,1,14.0,50,327,163.5,1,rule_based,1,3,0,hold_throttle,0.277,RTT=27.8ms still elevated (streak=3); maintaining throttle at 50Mbit,39.2,72.6,medium,rule_based,3,3,3,rb_medium_20260608_224135,11
1780931519.826986,2026-06-08 20:41:59,19.88,22.8,0,9.7,50,240,120.0,1,rule_based,1,4,0,hold_throttle,0.658,RTT=19.9ms still elevated (streak=4); maintaining throttle at 50Mbit,46.5,69.9,medium,rule_based,3,3,3,rb_medium_20260608_224135,12
1780931521.826986,2026-06-08 20:42:01,32.77,38.5,1,11.9,50,336,168.0,1,rule_based,1,5,0,hold_throttle,0.615,RTT=32.8ms still elevated (streak=5); maintaining throttle at 50Mbit,46.1,77.5,medium,rule_based,3,3,3,rb_medium_20260608_224135,13
1780931523.826986,2026-06-08 20:42:03,22.12,24.6,1,19.0,50,245,122.5,1,rule_based,1,6,0,hold_throttle,0.182,RTT=22.1ms still elevated (streak=6); maintaining throttle at 50Mbit,40.7,67.3,medium,rule_based,3,3,3,rb_medium_20260608_224135,14
1780931525.826986,2026-06-08 20:42:05,29.76,37.1,1,26.1,50,203,101.5,1,rule_based,1,7,0,hold_throttle,0.3,RTT=29.8ms still elevated (streak=7); maintaining throttle at 50Mbit,42.8,75.4,medium,rule_based,3,3,3,rb_medium_20260608_224135,15
1780931527.826986,2026-06-08 20:42:07,21.78,25.7,1,20.0,50,305,152.5,1,rule_based,1,8,0,hold_throttle,0.49,RTT=21.8ms still elevated (streak=8); maintaining throttle at 50Mbit,43.6,65.9,medium,rule_based,3,3,3,rb_medium_20260608_224135,16
1780931529.826986,2026-06-08 20:42:09,24.68,26.5,1,7.9,50,309,154.5,1,rule_based,1,9,0,hold_throttle,0.279,RTT=24.7ms still elevated (streak=9); maintaining throttle at 50Mbit,33.4,62.0,medium,rule_based,3,3,3,rb_medium_20260608_224135,17
1780931531.826986,2026-06-08 20:42:11,19.19,21.0,0,12.2,50,237,118.5,1,rule_based,1,10,0,hold_throttle,0.102,RTT=19.2ms still elevated (streak=10); maintaining throttle at 50Mbit,43.6,70.0,medium,rule_based,3,3,3,rb_medium_20260608_224135,18
1780931533.826986,2026-06-08 20:42:13,28.22,33.8,1,11.0,50,215,107.5,1,rule_based,1,11,0,hold_throttle,0.785,RTT=28.2ms still elevated (streak=11); maintaining throttle at 50Mbit,42.9,77.4,medium,rule_based,3,3,3,rb_medium_20260608_224135,19
1780931535.826986,2026-06-08 20:42:15,13.79,18.5,0,15.1,50,312,156.0,0,rule_based,1,0,1,hold_throttle,0.477,RTT=13.8ms still elevated (streak=0); maintaining throttle at 50Mbit,29.5,75.1,medium,rule_based,3,3,3,rb_medium_20260608_224135,20
1780931537.826986,2026-06-08 20:42:17,15.73,17.1,0,15.9,50,275,137.5,1,rule_based,1,1,0,hold_throttle,0.126,RTT=15.7ms still elevated (streak=1); maintaining throttle at 50Mbit,39.3,54.2,medium,rule_based,3,3,3,rb_medium_20260608_224135,21
1780931539.826986,2026-06-08 20:42:19,14.31,15.9,0,15.5,50,285,142.5,0,rule_based,1,0,1,hold_throttle,0.627,RTT=14.3ms still elevated (streak=0); maintaining throttle at 50Mbit,44.0,70.9,medium,rule_based,3,3,3,rb_medium_20260608_224135,22
1780931541.826986,2026-06-08 20:42:21,15.56,22.4,0,8.4,50,161,80.5,1,rule_based,1,1,0,hold_throttle,0.153,RTT=15.6ms still elevated (streak=1); maintaining throttle at 50Mbit,47.3,69.5,medium,rule_based,3,3,3,rb_medium_20260608_224135,23
1780931543.826986,2026-06-08 20:42:23,12.5,19.4,0,13.6,50,213,106.5,0,rule_based,1,0,1,hold_throttle,0.55,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,46.0,69.9,medium,rule_based,3,3,3,rb_medium_20260608_224135,24
1780931545.826986,2026-06-08 20:42:25,13.77,16.6,0,15.8,50,262,131.0,0,rule_based,1,0,2,hold_throttle,0.695,RTT=13.8ms still elevated (streak=0); maintaining throttle at 50Mbit,31.7,70.5,medium,rule_based,3,3,3,rb_medium_20260608_224135,25
1780931547.826986,2026-06-08 20:42:27,12.5,13.6,0,12.5,50,241,120.5,0,rule_based,1,0,3,hold_throttle,0.791,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,43.1,67.6,medium,rule_based,3,3,3,rb_medium_20260608_224135,26
1780931549.826986,2026-06-08 20:42:29,21.49,25.8,1,22.4,50,255,127.5,1,rule_based,1,1,0,hold_throttle,0.406,RTT=21.5ms still elevated (streak=1); maintaining throttle at 50Mbit,39.8,69.8,medium,rule_based,3,3,3,rb_medium_20260608_224135,27
1780931551.826986,2026-06-08 20:42:31,28.09,32.8,1,13.4,50,57,28.5,1,rule_based,1,2,0,hold_throttle,0.219,RTT=28.1ms still elevated (streak=2); maintaining throttle at 50Mbit,41.6,68.3,medium,rule_based,3,3,3,rb_medium_20260608_224135,28
1780931553.826986,2026-06-08 20:42:33,17.96,19.8,0,19.6,50,193,96.5,1,rule_based,1,3,0,hold_throttle,0.42,RTT=18.0ms still elevated (streak=3); maintaining throttle at 50Mbit,44.5,61.4,medium,rule_based,3,3,3,rb_medium_20260608_224135,29
1780931555.826986,2026-06-08 20:42:35,24.24,30.3,1,18.8,50,167,83.5,1,rule_based,1,4,0,hold_throttle,0.107,RTT=24.2ms still elevated (streak=4); maintaining throttle at 50Mbit,43.4,59.2,medium,rule_based,3,3,3,rb_medium_20260608_224135,30
1780931557.826986,2026-06-08 20:42:37,19.87,23.5,0,13.7,50,227,113.5,1,rule_based,1,5,0,hold_throttle,0.43,RTT=19.9ms still elevated (streak=5); maintaining throttle at 50Mbit,47.1,62.3,medium,rule_based,3,3,3,rb_medium_20260608_224135,31
1780931559.826986,2026-06-08 20:42:39,18.23,22.9,0,16.5,50,209,104.5,1,rule_based,1,6,0,hold_throttle,0.247,RTT=18.2ms still elevated (streak=6); maintaining throttle at 50Mbit,46.0,72.2,medium,rule_based,3,3,3,rb_medium_20260608_224135,32
1780931561.826986,2026-06-08 20:42:41,28.72,33.0,1,14.7,50,301,150.5,1,rule_based,1,7,0,hold_throttle,0.13,RTT=28.7ms still elevated (streak=7); maintaining throttle at 50Mbit,43.3,67.3,medium,rule_based,3,3,3,rb_medium_20260608_224135,33
1780931563.826986,2026-06-08 20:42:43,19.31,23.6,0,18.5,50,206,103.0,1,rule_based,1,8,0,hold_throttle,0.519,RTT=19.3ms still elevated (streak=8); maintaining throttle at 50Mbit,37.1,66.1,medium,rule_based,3,3,3,rb_medium_20260608_224135,34
1780931565.826986,2026-06-08 20:42:45,26.21,32.1,1,16.1,50,370,185.0,1,rule_based,1,9,0,hold_throttle,0.611,RTT=26.2ms still elevated (streak=9); maintaining throttle at 50Mbit,36.5,70.0,medium,rule_based,3,3,3,rb_medium_20260608_224135,35
1780931567.826986,2026-06-08 20:42:47,14.34,17.0,0,24.2,50,229,114.5,0,rule_based,1,0,1,hold_throttle,0.843,RTT=14.3ms still elevated (streak=0); maintaining throttle at 50Mbit,48.9,60.0,medium,rule_based,3,3,3,rb_medium_20260608_224135,36
1780931569.826986,2026-06-08 20:42:49,12.5,20.2,0,15.0,50,257,128.5,0,rule_based,1,0,2,hold_throttle,0.104,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,32.9,67.9,medium,rule_based,3,3,3,rb_medium_20260608_224135,37
1780931571.826986,2026-06-08 20:42:51,12.5,18.3,0,20.5,50,225,112.5,0,rule_based,1,0,3,hold_throttle,0.387,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,44.7,73.9,medium,rule_based,3,3,3,rb_medium_20260608_224135,38
1780931573.826986,2026-06-08 20:42:53,12.5,18.5,0,9.9,50,226,113.0,0,rule_based,1,0,4,hold_throttle,0.82,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,40.1,78.2,medium,rule_based,3,3,3,rb_medium_20260608_224135,39
1780931575.826986,2026-06-08 20:42:55,13.57,15.1,0,9.8,50,231,115.5,0,rule_based,1,0,5,hold_throttle,0.226,RTT=13.6ms still elevated (streak=0); maintaining throttle at 50Mbit,47.5,75.1,medium,rule_based,3,3,3,rb_medium_20260608_224135,40
1780931577.826986,2026-06-08 20:42:57,12.5,17.5,0,14.8,50,341,170.5,0,rule_based,1,0,6,hold_throttle,0.864,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,38.3,71.6,medium,rule_based,3,3,3,rb_medium_20260608_224135,41
1780931579.826986,2026-06-08 20:42:59,13.37,19.8,0,19.1,50,205,102.5,0,rule_based,1,0,7,hold_throttle,0.822,RTT=13.4ms still elevated (streak=0); maintaining throttle at 50Mbit,41.5,80.2,medium,rule_based,3,3,3,rb_medium_20260608_224135,42
1780931581.826986,2026-06-08 20:43:01,12.54,20.3,0,10.2,50,215,107.5,0,rule_based,1,0,8,hold_throttle,0.568,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,38.8,72.6,medium,rule_based,3,3,3,rb_medium_20260608_224135,43
1780931583.826986,2026-06-08 20:43:03,12.5,15.1,0,9.8,50,242,121.0,0,rule_based,1,0,9,hold_throttle,0.621,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,43.9,69.4,medium,rule_based,3,3,3,rb_medium_20260608_224135,44
1780931585.826986,2026-06-08 20:43:05,35.53,37.8,1,17.1,50,232,116.0,1,rule_based,1,1,0,hold_throttle,0.217,RTT=35.5ms still elevated (streak=1); maintaining throttle at 50Mbit,46.3,71.6,medium,rule_based,3,3,3,rb_medium_20260608_224135,45
1780931587.826986,2026-06-08 20:43:07,22.17,27.0,1,18.8,50,203,101.5,1,rule_based,1,2,0,hold_throttle,0.783,RTT=22.2ms still elevated (streak=2); maintaining throttle at 50Mbit,45.2,73.0,medium,rule_based,3,3,3,rb_medium_20260608_224135,46
1780931589.826986,2026-06-08 20:43:09,29.14,32.1,1,14.5,50,255,127.5,1,rule_based,1,3,0,hold_throttle,0.454,RTT=29.1ms still elevated (streak=3); maintaining throttle at 50Mbit,37.6,70.5,medium,rule_based,3,3,3,rb_medium_20260608_224135,47
1780931591.826986,2026-06-08 20:43:11,33.68,40.6,1,18.1,50,243,121.5,1,rule_based,1,4,0,hold_throttle,0.801,RTT=33.7ms still elevated (streak=4); maintaining throttle at 50Mbit,32.6,76.7,medium,rule_based,3,3,3,rb_medium_20260608_224135,48
1780931593.826986,2026-06-08 20:43:13,22.03,26.5,1,12.7,50,237,118.5,1,rule_based,1,5,0,hold_throttle,0.24,RTT=22.0ms still elevated (streak=5); maintaining throttle at 50Mbit,37.3,66.2,medium,rule_based,3,3,3,rb_medium_20260608_224135,49
1780931595.826986,2026-06-08 20:43:15,25.08,32.3,1,18.5,50,220,110.0,1,rule_based,1,6,0,hold_throttle,0.291,RTT=25.1ms still elevated (streak=6); maintaining throttle at 50Mbit,44.9,67.1,medium,rule_based,3,3,3,rb_medium_20260608_224135,50
1780931597.826986,2026-06-08 20:43:17,14.04,19.7,0,16.1,50,291,145.5,0,rule_based,1,0,1,hold_throttle,0.818,RTT=14.0ms still elevated (streak=0); maintaining throttle at 50Mbit,46.7,72.4,medium,rule_based,3,3,3,rb_medium_20260608_224135,51
1780931599.826986,2026-06-08 20:43:19,22.05,25.2,1,21.2,50,269,134.5,1,rule_based,1,1,0,hold_throttle,0.532,RTT=22.1ms still elevated (streak=1); maintaining throttle at 50Mbit,38.9,72.5,medium,rule_based,3,3,3,rb_medium_20260608_224135,52
1780931601.826986,2026-06-08 20:43:21,20.27,22.1,1,19.7,50,180,90.0,1,rule_based,1,2,0,hold_throttle,0.742,RTT=20.3ms still elevated (streak=2); maintaining throttle at 50Mbit,50.5,74.3,medium,rule_based,3,3,3,rb_medium_20260608_224135,53
1780931603.826986,2026-06-08 20:43:23,20.71,24.8,1,14.1,50,330,165.0,1,rule_based,1,3,0,hold_throttle,0.164,RTT=20.7ms still elevated (streak=3); maintaining throttle at 50Mbit,43.7,74.2,medium,rule_based,3,3,3,rb_medium_20260608_224135,54
1780931605.826986,2026-06-08 20:43:25,21.61,24.9,1,9.7,50,204,102.0,1,rule_based,1,4,0,hold_throttle,0.635,RTT=21.6ms still elevated (streak=4); maintaining throttle at 50Mbit,42.2,72.1,medium,rule_based,3,3,3,rb_medium_20260608_224135,55
1780931607.826986,2026-06-08 20:43:27,20.71,22.0,1,11.6,50,192,96.0,1,rule_based,1,5,0,hold_throttle,0.452,RTT=20.7ms still elevated (streak=5); maintaining throttle at 50Mbit,45.3,77.4,medium,rule_based,3,3,3,rb_medium_20260608_224135,56
1780931609.826986,2026-06-08 20:43:29,15.85,20.6,0,15.6,50,140,70.0,1,rule_based,1,6,0,hold_throttle,0.593,RTT=15.8ms still elevated (streak=6); maintaining throttle at 50Mbit,43.1,64.2,medium,rule_based,3,3,3,rb_medium_20260608_224135,57
1780931611.826986,2026-06-08 20:43:31,23.69,26.5,1,15.4,50,237,118.5,1,rule_based,1,7,0,hold_throttle,0.245,RTT=23.7ms still elevated (streak=7); maintaining throttle at 50Mbit,42.2,70.9,medium,rule_based,3,3,3,rb_medium_20260608_224135,58
1780931613.826986,2026-06-08 20:43:33,18.54,22.5,0,18.8,50,282,141.0,1,rule_based,1,8,0,hold_throttle,0.148,RTT=18.5ms still elevated (streak=8); maintaining throttle at 50Mbit,38.8,71.6,medium,rule_based,3,3,3,rb_medium_20260608_224135,59
1780931615.826986,2026-06-08 20:43:35,12.5,18.6,0,13.3,50,155,77.5,0,rule_based,1,0,1,hold_throttle,0.645,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,40.1,70.4,medium,rule_based,3,3,3,rb_medium_20260608_224135,60
1780931617.826986,2026-06-08 20:43:37,12.5,16.3,0,17.2,50,224,112.0,0,rule_based,1,0,2,hold_throttle,0.655,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,39.3,76.0,medium,rule_based,3,3,3,rb_medium_20260608_224135,61
1780931619.826986,2026-06-08 20:43:39,25.02,32.7,1,17.6,50,234,117.0,1,rule_based,1,1,0,hold_throttle,0.228,RTT=25.0ms still elevated (streak=1); maintaining throttle at 50Mbit,36.5,58.6,medium,rule_based,3,3,3,rb_medium_20260608_224135,62
1780931621.826986,2026-06-08 20:43:41,26.69,32.4,1,14.9,50,237,118.5,1,rule_based,1,2,0,hold_throttle,0.889,RTT=26.7ms still elevated (streak=2); maintaining throttle at 50Mbit,41.1,68.2,medium,rule_based,3,3,3,rb_medium_20260608_224135,63
1780931623.826986,2026-06-08 20:43:43,30.38,35.8,1,18.1,50,155,77.5,1,rule_based,1,3,0,hold_throttle,0.148,RTT=30.4ms still elevated (streak=3); maintaining throttle at 50Mbit,29.6,77.7,medium,rule_based,3,3,3,rb_medium_20260608_224135,64
1780931625.826986,2026-06-08 20:43:45,21.68,23.4,1,12.5,50,178,89.0,1,rule_based,1,4,0,hold_throttle,0.117,RTT=21.7ms still elevated (streak=4); maintaining throttle at 50Mbit,45.1,64.8,medium,rule_based,3,3,3,rb_medium_20260608_224135,65
1780931627.826986,2026-06-08 20:43:47,26.61,32.4,1,16.6,50,148,74.0,1,rule_based,1,5,0,hold_throttle,0.828,RTT=26.6ms still elevated (streak=5); maintaining throttle at 50Mbit,26.7,75.4,medium,rule_based,3,3,3,rb_medium_20260608_224135,66
1780931629.826986,2026-06-08 20:43:49,25.03,29.6,1,17.9,50,341,170.5,1,rule_based,1,6,0,hold_throttle,0.809,RTT=25.0ms still elevated (streak=6); maintaining throttle at 50Mbit,38.3,78.1,medium,rule_based,3,3,3,rb_medium_20260608_224135,67
1780931631.826986,2026-06-08 20:43:51,27.29,33.0,1,14.0,50,249,124.5,1,rule_based,1,7,0,hold_throttle,0.81,RTT=27.3ms still elevated (streak=7); maintaining throttle at 50Mbit,44.2,70.0,medium,rule_based,3,3,3,rb_medium_20260608_224135,68
1780931633.826986,2026-06-08 20:43:53,30.02,33.5,1,10.1,50,289,144.5,1,rule_based,1,8,0,hold_throttle,0.498,RTT=30.0ms still elevated (streak=8); maintaining throttle at 50Mbit,49.8,69.1,medium,rule_based,3,3,3,rb_medium_20260608_224135,69
1780931635.826986,2026-06-08 20:43:55,26.3,29.5,1,14.1,50,244,122.0,1,rule_based,1,9,0,hold_throttle,0.792,RTT=26.3ms still elevated (streak=9); maintaining throttle at 50Mbit,37.3,75.6,medium,rule_based,3,3,3,rb_medium_20260608_224135,70
1780931637.826986,2026-06-08 20:43:57,13.9,20.3,0,12.2,50,248,124.0,0,rule_based,1,0,1,hold_throttle,0.764,RTT=13.9ms still elevated (streak=0); maintaining throttle at 50Mbit,36.8,69.4,medium,rule_based,3,3,3,rb_medium_20260608_224135,71
1780931639.826986,2026-06-08 20:43:59,27.76,32.9,1,13.7,50,201,100.5,1,rule_based,1,1,0,hold_throttle,0.193,RTT=27.8ms still elevated (streak=1); maintaining throttle at 50Mbit,43.3,73.7,medium,rule_based,3,3,3,rb_medium_20260608_224135,72
1780931641.826986,2026-06-08 20:44:01,13.97,21.3,0,19.6,50,280,140.0,0,rule_based,1,0,1,hold_throttle,0.833,RTT=14.0ms still elevated (streak=0); maintaining throttle at 50Mbit,43.0,69.2,medium,rule_based,3,3,3,rb_medium_20260608_224135,73
1780931643.826986,2026-06-08 20:44:03,26.54,34.2,1,21.6,50,322,161.0,1,rule_based,1,1,0,hold_throttle,0.496,RTT=26.5ms still elevated (streak=1); maintaining throttle at 50Mbit,43.9,72.4,medium,rule_based,3,3,3,rb_medium_20260608_224135,74
1780931645.826986,2026-06-08 20:44:05,30.33,32.4,1,8.0,50,187,93.5,1,rule_based,1,2,0,hold_throttle,0.383,RTT=30.3ms still elevated (streak=2); maintaining throttle at 50Mbit,46.6,57.9,medium,rule_based,3,3,3,rb_medium_20260608_224135,75
1780931647.826986,2026-06-08 20:44:07,27.07,28.6,1,21.9,50,270,135.0,1,rule_based,1,3,0,hold_throttle,0.378,RTT=27.1ms still elevated (streak=3); maintaining throttle at 50Mbit,46.5,71.6,medium,rule_based,3,3,3,rb_medium_20260608_224135,76
1780931649.826986,2026-06-08 20:44:09,25.29,28.5,1,15.0,50,254,127.0,1,rule_based,1,4,0,hold_throttle,0.471,RTT=25.3ms still elevated (streak=4); maintaining throttle at 50Mbit,52.2,72.0,medium,rule_based,3,3,3,rb_medium_20260608_224135,77
1780931651.826986,2026-06-08 20:44:11,13.54,15.6,0,13.9,50,236,118.0,0,rule_based,1,0,1,hold_throttle,0.73,RTT=13.5ms still elevated (streak=0); maintaining throttle at 50Mbit,46.2,65.2,medium,rule_based,3,3,3,rb_medium_20260608_224135,78
1780931653.826986,2026-06-08 20:44:13,12.5,15.1,0,15.1,50,278,139.0,0,rule_based,1,0,2,hold_throttle,0.161,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,47.3,77.0,medium,rule_based,3,3,3,rb_medium_20260608_224135,79
1780931655.826986,2026-06-08 20:44:15,13.98,15.8,0,12.7,50,195,97.5,0,rule_based,1,0,3,hold_throttle,0.433,RTT=14.0ms still elevated (streak=0); maintaining throttle at 50Mbit,41.1,65.1,medium,rule_based,3,3,3,rb_medium_20260608_224135,80
1780931657.826986,2026-06-08 20:44:17,14.15,16.6,0,10.6,50,227,113.5,0,rule_based,1,0,4,hold_throttle,0.73,RTT=14.2ms still elevated (streak=0); maintaining throttle at 50Mbit,39.1,65.1,medium,rule_based,3,3,3,rb_medium_20260608_224135,81
1780931659.826986,2026-06-08 20:44:19,21.68,25.1,1,9.3,50,248,124.0,1,rule_based,1,1,0,hold_throttle,0.825,RTT=21.7ms still elevated (streak=1); maintaining throttle at 50Mbit,41.8,77.0,medium,rule_based,3,3,3,rb_medium_20260608_224135,82
1780931661.826986,2026-06-08 20:44:21,22.27,23.1,1,20.2,50,290,145.0,1,rule_based,1,2,0,hold_throttle,0.777,RTT=22.3ms still elevated (streak=2); maintaining throttle at 50Mbit,41.0,83.6,medium,rule_based,3,3,3,rb_medium_20260608_224135,83
1780931663.826986,2026-06-08 20:44:23,30.36,34.5,1,15.3,50,247,123.5,1,rule_based,1,3,0,hold_throttle,0.627,RTT=30.4ms still elevated (streak=3); maintaining throttle at 50Mbit,36.8,70.0,medium,rule_based,3,3,3,rb_medium_20260608_224135,84
1780931665.826986,2026-06-08 20:44:25,13.25,17.1,0,17.0,50,259,129.5,0,rule_based,1,0,1,hold_throttle,0.308,RTT=13.2ms still elevated (streak=0); maintaining throttle at 50Mbit,42.0,76.1,medium,rule_based,3,3,3,rb_medium_20260608_224135,85
1780931667.826986,2026-06-08 20:44:27,27.12,28.1,1,8.9,50,209,104.5,1,rule_based,1,1,0,hold_throttle,0.773,RTT=27.1ms still elevated (streak=1); maintaining throttle at 50Mbit,40.2,72.8,medium,rule_based,3,3,3,rb_medium_20260608_224135,86
1780931669.826986,2026-06-08 20:44:29,24.62,27.1,1,15.3,50,233,116.5,1,rule_based,1,2,0,hold_throttle,0.443,RTT=24.6ms still elevated (streak=2); maintaining throttle at 50Mbit,42.4,70.2,medium,rule_based,3,3,3,rb_medium_20260608_224135,87
1780931671.826986,2026-06-08 20:44:31,19.05,24.7,0,12.3,50,212,106.0,1,rule_based,1,3,0,hold_throttle,0.806,RTT=19.1ms still elevated (streak=3); maintaining throttle at 50Mbit,39.6,71.3,medium,rule_based,3,3,3,rb_medium_20260608_224135,88
1780931673.826986,2026-06-08 20:44:33,24.87,27.6,1,20.1,50,163,81.5,1,rule_based,1,4,0,hold_throttle,0.238,RTT=24.9ms still elevated (streak=4); maintaining throttle at 50Mbit,38.2,69.2,medium,rule_based,3,3,3,rb_medium_20260608_224135,89
1780931675.826986,2026-06-08 20:44:35,21.39,29.3,1,19.6,50,296,148.0,1,rule_based,1,5,0,hold_throttle,0.485,RTT=21.4ms still elevated (streak=5); maintaining throttle at 50Mbit,49.5,64.7,medium,rule_based,3,3,3,rb_medium_20260608_224135,90
1780931677.826986,2026-06-08 20:44:37,18.28,26.0,0,11.7,50,189,94.5,1,rule_based,1,6,0,hold_throttle,0.767,RTT=18.3ms still elevated (streak=6); maintaining throttle at 50Mbit,42.0,65.7,medium,rule_based,3,3,3,rb_medium_20260608_224135,91
1780931679.826986,2026-06-08 20:44:39,18.01,23.2,0,13.8,50,223,111.5,1,rule_based,1,7,0,hold_throttle,0.315,RTT=18.0ms still elevated (streak=7); maintaining throttle at 50Mbit,37.4,64.9,medium,rule_based,3,3,3,rb_medium_20260608_224135,92
1780931681.826986,2026-06-08 20:44:41,19.05,23.9,0,22.2,50,243,121.5,1,rule_based,1,8,0,hold_throttle,0.626,RTT=19.1ms still elevated (streak=8); maintaining throttle at 50Mbit,45.4,61.1,medium,rule_based,3,3,3,rb_medium_20260608_224135,93
1780931683.826986,2026-06-08 20:44:43,18.96,26.4,0,12.6,50,198,99.0,1,rule_based,1,9,0,hold_throttle,0.849,RTT=19.0ms still elevated (streak=9); maintaining throttle at 50Mbit,47.6,72.5,medium,rule_based,3,3,3,rb_medium_20260608_224135,94
1780931685.826986,2026-06-08 20:44:45,12.5,18.9,0,19.8,50,144,72.0,0,rule_based,1,0,1,hold_throttle,0.151,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,37.3,74.0,medium,rule_based,3,3,3,rb_medium_20260608_224135,95
1780931687.826986,2026-06-08 20:44:47,12.5,13.0,0,14.9,50,344,172.0,0,rule_based,1,0,2,hold_throttle,0.628,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,37.0,59.9,medium,rule_based,3,3,3,rb_medium_20260608_224135,96
1780931689.826986,2026-06-08 20:44:49,12.5,15.1,0,9.6,50,291,145.5,0,rule_based,1,0,3,hold_throttle,0.72,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,42.5,68.9,medium,rule_based,3,3,3,rb_medium_20260608_224135,97
