timestamp,datetime,urllc_rtt_ms,urllc_rtt_max_ms,urllc_fails,embb_mbps,embb_rate_mbit,mmtc_msgs,mmtc_rate_per_min,sla_violated,orchestrator_type,orchestrator_state,violation_streak,recovery_streak,action_taken,decision_latency_ms,reasoning,node_cpu_percent,node_memory_percent,traffic_level,orchestrator_label,embb_ue_count,urllc_ue_count,mmtc_ue_count,run_id,sample_index
1780931516.030332,2026-06-08 20:41:56,13.05,17.1,0,125.3,1000,191,95.5,0,rule_based,0,0,11,no_action,0.541,RTT=13.1ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,73.4,63.4,high,rule_based,3,3,5,rb_high_20260608_224136,10
1780931518.030332,2026-06-08 20:41:58,12.95,19.1,0,105.1,1000,367,183.5,0,rule_based,0,0,12,no_action,0.362,RTT=12.9ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,87.0,71.8,high,rule_based,3,3,5,rb_high_20260608_224136,11
1780931520.030332,2026-06-08 20:42:00,12.75,14.3,0,179.9,1000,199,99.5,0,rule_based,0,0,13,no_action,0.496,RTT=12.8ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,74.6,67.9,high,rule_based,3,3,5,rb_high_20260608_224136,12
1780931522.030332,2026-06-08 20:42:02,14.09,21.7,0,188.6,1000,466,233.0,0,rule_based,0,0,14,no_action,0.596,RTT=14.1ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,76.0,75.5,high,rule_based,3,3,5,rb_high_20260608_224136,13
1780931524.030332,2026-06-08 20:42:04,14.24,15.4,0,233.8,1000,394,197.0,0,rule_based,0,0,15,no_action,0.7,RTT=14.2ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,72.4,64.6,high,rule_based,3,3,5,rb_high_20260608_224136,14
1780931526.030332,2026-06-08 20:42:06,14.72,18.5,0,143.3,1000,409,204.5,0,rule_based,0,0,16,no_action,0.568,RTT=14.7ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,87.3,67.1,high,rule_based,3,3,5,rb_high_20260608_224136,15
1780931528.030332,2026-06-08 20:42:08,12.66,16.8,0,157.0,1000,428,214.0,0,rule_based,0,0,17,no_action,0.205,RTT=12.7ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,76.7,67.7,high,rule_based,3,3,5,rb_high_20260608_224136,16
1780931530.030332,2026-06-08 20:42:10,13.25,17.4,0,160.7,1000,417,208.5,0,rule_based,0,0,18,no_action,0.261,RTT=13.2ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,80.2,78.4,high,rule_based,3,3,5,rb_high_20260608_224136,17
1780931532.030332,2026-06-08 20:42:12,12.5,16.0,0,187.6,1000,399,199.5,0,rule_based,0,0,19,no_action,0.324,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,73.3,75.4,high,rule_based,3,3,5,rb_high_20260608_224136,18
1780931534.030332,2026-06-08 20:42:14,12.5,15.2,0,155.3,1000,468,234.0,0,rule_based,0,0,20,no_action,0.124,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,79.7,73.5,high,rule_based,3,3,5,rb_high_20260608_224136,19
1780931536.030332,2026-06-08 20:42:16,12.8,17.3,0,217.0,1000,518,259.0,0,rule_based,0,0,21,no_action,0.728,RTT=12.8ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,77.5,64.2,high,rule_based,3,3,5,rb_high_20260608_224136,20
1780931538.030332,2026-06-08 20:42:18,12.6,13.4,0,136.1,1000,435,217.5,0,rule_based,0,0,22,no_action,0.271,RTT=12.6ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,74.7,70.5,high,rule_based,3,3,5,rb_high_20260608_224136,21
1780931540.030332,2026-06-08 20:42:20,12.5,18.0,0,114.6,1000,518,259.0,0,rule_based,0,0,23,no_action,0.639,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,78.1,75.1,high,rule_based,3,3,5,rb_high_20260608_224136,22
1780931542.030332,2026-06-08 20:42:22,12.58,18.5,0,153.1,1000,310,155.0,0,rule_based,0,0,24,no_action,0.621,RTT=12.6ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,76.7,70.1,high,rule_based,3,3,5,rb_high_20260608_224136,23
1780931544.030332,2026-06-08 20:42:24,12.5,19.6,0,149.8,1000,434,217.0,0,rule_based,0,0,25,no_action,0.421,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,80.8,62.0,high,rule_based,3,3,5,rb_high_20260608_224136,24
1780931546.030332,2026-06-08 20:42:26,12.5,15.8,0,173.7,1000,435,217.5,0,rule_based,0,0,26,no_action,0.629,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,75.9,66.7,high,rule_based,3,3,5,rb_high_20260608_224136,25
1780931548.030332,2026-06-08 20:42:28,12.66,16.0,0,174.5,1000,494,247.0,0,rule_based,0,0,27,no_action,0.783,RTT=12.7ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,76.0,75.4,high,rule_based,3,3,5,rb_high_20260608_224136,26
1780931550.030332,2026-06-08 20:42:30,13.59,16.1,0,142.6,1000,608,304.0,0,rule_based,0,0,28,no_action,0.711,RTT=13.6ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,75.2,73.0,high,rule_based,3,3,5,rb_high_20260608_224136,27
1780931552.030332,2026-06-08 20:42:32,12.5,18.3,0,162.0,1000,507,253.5,0,rule_based,0,0,29,no_action,0.194,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,74.8,73.7,high,rule_based,3,3,5,rb_high_20260608_224136,28
1780931554.030332,2026-06-08 20:42:34,12.58,18.1,0,186.6,1000,352,176.0,0,rule_based,0,0,30,no_action,0.553,RTT=12.6ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,74.7,70.3,high,rule_based,3,3,5,rb_high_20260608_224136,29
1780931556.030332,2026-06-08 20:42:36,15.11,22.3,0,7.9,50,442,221.0,1,rule_based,1,1,0,throttle_embb,0.836,RTT=15.1ms exceeded 15.0ms SLA threshold (streak=1); throttling eMBB to 50Mbit,74.9,68.0,high,rule_based,3,3,5,rb_high_20260608_224136,30
1780931558.030332,2026-06-08 20:42:38,14.07,21.1,0,8.7,50,365,182.5,0,rule_based,1,0,1,hold_throttle,0.171,RTT=14.1ms still elevated (streak=0); maintaining throttle at 50Mbit,78.6,70.7,high,rule_based,3,3,5,rb_high_20260608_224136,31
1780931560.030332,2026-06-08 20:42:40,14.48,20.3,0,4.9,50,509,254.5,0,rule_based,1,0,2,hold_throttle,0.19,RTT=14.5ms still elevated (streak=0); maintaining throttle at 50Mbit,80.9,71.6,high,rule_based,3,3,5,rb_high_20260608_224136,32
1780931562.030332,2026-06-08 20:42:42,14.85,22.2,0,8.6,50,449,224.5,0,rule_based,1,0,3,hold_throttle,0.741,RTT=14.8ms still elevated (streak=0); maintaining throttle at 50Mbit,73.2,62.0,high,rule_based,3,3,5,rb_high_20260608_224136,33
1780931564.030332,2026-06-08 20:42:44,19.89,23.3,0,8.8,50,352,176.0,1,rule_based,1,1,0,hold_throttle,0.132,RTT=19.9ms still elevated (streak=1); maintaining throttle at 50Mbit,77.0,73.6,high,rule_based,3,3,5,rb_high_20260608_224136,34
1780931566.030332,2026-06-08 20:42:46,13.88,16.5,0,8.4,50,386,193.0,0,rule_based,1,0,1,hold_throttle,0.567,RTT=13.9ms still elevated (streak=0); maintaining throttle at 50Mbit,78.4,70.7,high,rule_based,3,3,5,rb_high_20260608_224136,35
1780931568.030332,2026-06-08 20:42:48,13.18,20.1,0,9.8,50,328,164.0,0,rule_based,1,0,2,hold_throttle,0.398,RTT=13.2ms still elevated (streak=0); maintaining throttle at 50Mbit,82.4,72.9,high,rule_based,3,3,5,rb_high_20260608_224136,36
1780931570.030332,2026-06-08 20:42:50,16.33,19.8,0,7.4,50,292,146.0,1,rule_based,1,1,0,hold_throttle,0.144,RTT=16.3ms still elevated (streak=1); maintaining throttle at 50Mbit,86.2,72.1,high,rule_based,3,3,5,rb_high_20260608_224136,37
1780931572.030332,2026-06-08 20:42:52,16.41,17.7,0,8.5,50,475,237.5,1,rule_based,1,2,0,hold_throttle,0.886,RTT=16.4ms still elevated (streak=2); maintaining throttle at 50Mbit,73.5,73.5,high,rule_based,3,3,5,rb_high_20260608_224136,38
1780931574.030332,2026-06-08 20:42:54,17.4,18.3,0,11.5,50,249,124.5,1,rule_based,1,3,0,hold_throttle,0.776,RTT=17.4ms still elevated (streak=3); maintaining throttle at 50Mbit,73.5,72.1,high,rule_based,3,3,5,rb_high_20260608_224136,39
1780931576.030332,2026-06-08 20:42:56,13.43,17.0,0,8.4,50,441,220.5,0,rule_based,1,0,1,hold_throttle,0.672,RTT=13.4ms still elevated (streak=0); maintaining throttle at 50Mbit,72.0,67.6,high,rule_based,3,3,5,rb_high_20260608_224136,40
1780931578.030332,2026-06-08 20:42:58,15.58,21.0,0,10.2,50,389,194.5,1,rule_based,1,1,0,hold_throttle,0.503,RTT=15.6ms still elevated (streak=1); maintaining throttle at 50Mbit,69.8,67.7,high,rule_based,3,3,5,rb_high_20260608_224136,41
1780931580.030332,2026-06-08 20:43:00,13.43,19.6,0,7.9,50,306,153.0,0,rule_based,1,0,1,hold_throttle,0.444,RTT=13.4ms still elevated (streak=0); maintaining throttle at 50Mbit,65.0,72.0,high,rule_based,3,3,5,rb_high_20260608_224136,42
1780931582.030332,2026-06-08 20:43:02,15.09,22.8,0,8.5,50,433,216.5,1,rule_based,1,1,0,hold_throttle,0.595,RTT=15.1ms still elevated (streak=1); maintaining throttle at 50Mbit,85.4,73.5,high,rule_based,3,3,5,rb_high_20260608_224136,43
1780931584.030332,2026-06-08 20:43:04,13.61,20.4,0,7.1,50,420,210.0,0,rule_based,1,0,1,hold_throttle,0.504,RTT=13.6ms still elevated (streak=0); maintaining throttle at 50Mbit,75.0,64.3,high,rule_based,3,3,5,rb_high_20260608_224136,44
1780931586.030332,2026-06-08 20:43:06,15.45,17.6,0,8.5,50,388,194.0,1,rule_based,1,1,0,hold_throttle,0.894,RTT=15.4ms still elevated (streak=1); maintaining throttle at 50Mbit,74.0,70.9,high,rule_based,3,3,5,rb_high_20260608_224136,45
1780931588.030332,2026-06-08 20:43:08,17.25,19.2,0,8.2,50,541,270.5,1,rule_based,1,2,0,hold_throttle,0.138,RTT=17.2ms still elevated (streak=2); maintaining throttle at 50Mbit,81.1,72.8,high,rule_based,3,3,5,rb_high_20260608_224136,46
1780931590.030332,2026-06-08 20:43:10,15.02,19.8,0,5.8,50,452,226.0,1,rule_based,1,3,0,hold_throttle,0.462,RTT=15.0ms still elevated (streak=3); maintaining throttle at 50Mbit,82.3,63.4,high,rule_based,3,3,5,rb_high_20260608_224136,47
1780931592.030332,2026-06-08 20:43:12,17.0,23.0,0,7.4,50,337,168.5,1,rule_based,1,4,0,hold_throttle,0.435,RTT=17.0ms still elevated (streak=4); maintaining throttle at 50Mbit,77.2,69.7,high,rule_based,3,3,5,rb_high_20260608_224136,48
1780931594.030332,2026-06-08 20:43:14,12.5,14.3,0,7.5,50,395,197.5,0,rule_based,1,0,1,hold_throttle,0.658,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,77.4,77.8,high,rule_based,3,3,5,rb_high_20260608_224136,49
1780931596.030332,2026-06-08 20:43:16,12.71,18.7,0,8.9,50,414,207.0,0,rule_based,1,0,2,hold_throttle,0.132,RTT=12.7ms still elevated (streak=0); maintaining throttle at 50Mbit,76.7,69.2,high,rule_based,3,3,5,rb_high_20260608_224136,50
1780931598.030332,2026-06-08 20:43:18,12.56,16.7,0,7.6,50,364,182.0,0,rule_based,1,0,3,hold_throttle,0.709,RTT=12.6ms still elevated (streak=0); maintaining throttle at 50Mbit,77.3,61.5,high,rule_based,3,3,5,rb_high_20260608_224136,51
1780931600.030332,2026-06-08 20:43:20,12.67,20.7,0,6.8,50,423,211.5,0,rule_based,1,0,4,hold_throttle,0.606,RTT=12.7ms still elevated (streak=0); maintaining throttle at 50Mbit,82.3,66.2,high,rule_based,3,3,5,rb_high_20260608_224136,52
1780931602.030332,2026-06-08 20:43:22,13.08,19.3,0,8.2,50,500,250.0,0,rule_based,1,0,5,hold_throttle,0.773,RTT=13.1ms still elevated (streak=0); maintaining throttle at 50Mbit,85.6,65.5,high,rule_based,3,3,5,rb_high_20260608_224136,53
1780931604.030332,2026-06-08 20:43:24,12.5,15.4,0,8.9,50,338,169.0,0,rule_based,1,0,6,hold_throttle,0.398,RTT=12.5ms still elevated (streak=0); maintaining throttle at 50Mbit,77.1,71.1,high,rule_based,3,3,5,rb_high_20260608_224136,54
1780931606.030332,2026-06-08 20:43:26,12.75,13.9,0,8.7,50,452,226.0,0,rule_based,1,0,7,hold_throttle,0.148,RTT=12.8ms still elevated (streak=0); maintaining throttle at 50Mbit,74.6,76.1,high,rule_based,3,3,5,rb_high_20260608_224136,55
1780931608.030332,2026-06-08 20:43:28,14.89,19.4,0,9.4,50,452,226.0,0,rule_based,1,0,8,hold_throttle,0.364,RTT=14.9ms still elevated (streak=0); maintaining throttle at 50Mbit,81.0,67.8,high,rule_based,3,3,5,rb_high_20260608_224136,56
1780931610.030332,2026-06-08 20:43:30,16.7,17.5,0,13.2,50,447,223.5,1,rule_based,1,1,0,hold_throttle,0.132,RTT=16.7ms still elevated (streak=1); maintaining throttle at 50Mbit,72.8,70.4,high,rule_based,3,3,5,rb_high_20260608_224136,57
1780931612.030332,2026-06-08 20:43:32,17.07,18.4,0,10.4,50,523,261.5,1,rule_based,1,2,0,hold_throttle,0.569,RTT=17.1ms still elevated (streak=2); maintaining throttle at 50Mbit,78.7,67.8,high,rule_based,3,3,5,rb_high_20260608_224136,58
1780931614.030332,2026-06-08 20:43:34,15.47,18.4,0,6.3,50,420,210.0,1,rule_based,1,3,0,hold_throttle,0.211,RTT=15.5ms still elevated (streak=3); maintaining throttle at 50Mbit,76.1,69.4,high,rule_based,3,3,5,rb_high_20260608_224136,59
1780931616.030332,2026-06-08 20:43:36,16.07,24.0,0,6.6,50,451,225.5,1,rule_based,1,4,0,hold_throttle,0.429,RTT=16.1ms still elevated (streak=4); maintaining throttle at 50Mbit,74.7,76.4,high,rule_based,3,3,5,rb_high_20260608_224136,60
1780931618.030332,2026-06-08 20:43:38,13.51,18.0,0,6.2,50,444,222.0,0,rule_based,1,0,1,hold_throttle,0.342,RTT=13.5ms still elevated (streak=0); maintaining throttle at 50Mbit,71.7,64.7,high,rule_based,3,3,5,rb_high_20260608_224136,61
1780931620.030332,2026-06-08 20:43:40,14.33,22.2,0,10.0,50,381,190.5,0,rule_based,1,0,2,hold_throttle,0.38,RTT=14.3ms still elevated (streak=0); maintaining throttle at 50Mbit,74.0,68.0,high,rule_based,3,3,5,rb_high_20260608_224136,62
1780931622.030332,2026-06-08 20:43:42,13.53,18.0,0,7.9,50,346,173.0,0,rule_based,1,0,3,hold_throttle,0.395,RTT=13.5ms still elevated (streak=0); maintaining throttle at 50Mbit,72.7,71.4,high,rule_based,3,3,5,rb_high_20260608_224136,63
1780931624.030332,2026-06-08 20:43:44,14.27,16.4,0,9.3,50,384,192.0,0,rule_based,1,0,4,hold_throttle,0.596,RTT=14.3ms still elevated (streak=0); maintaining throttle at 50Mbit,88.1,63.6,high,rule_based,3,3,5,rb_high_20260608_224136,64
1780931626.030332,2026-06-08 20:43:46,12.78,19.5,0,7.4,50,349,174.5,0,rule_based,1,0,5,hold_throttle,0.841,RTT=12.8ms still elevated (streak=0); maintaining throttle at 50Mbit,79.9,84.8,high,rule_based,3,3,5,rb_high_20260608_224136,65
1780931628.030332,2026-06-08 20:43:48,13.45,18.7,0,6.8,50,420,210.0,0,rule_based,1,0,6,hold_throttle,0.327,RTT=13.4ms still elevated (streak=0); maintaining throttle at 50Mbit,85.5,67.7,high,rule_based,3,3,5,rb_high_20260608_224136,66
1780931630.030332,2026-06-08 20:43:50,14.69,19.8,0,6.7,50,360,180.0,0,rule_based,1,0,7,hold_throttle,0.134,RTT=14.7ms still elevated (streak=0); maintaining throttle at 50Mbit,78.4,71.0,high,rule_based,3,3,5,rb_high_20260608_224136,67
1780931632.030332,2026-06-08 20:43:52,13.69,18.1,0,7.2,50,477,238.5,0,rule_based,1,0,8,hold_throttle,0.616,RTT=13.7ms still elevated (streak=0); maintaining throttle at 50Mbit,81.9,65.6,high,rule_based,3,3,5,rb_high_20260608_224136,68
1780931634.030332,2026-06-08 20:43:54,14.81,18.8,0,8.1,50,571,285.5,0,rule_based,1,0,9,hold_throttle,0.623,RTT=14.8ms still elevated (streak=0); maintaining throttle at 50Mbit,74.8,66.5,high,rule_based,3,3,5,rb_high_20260608_224136,69
1780931636.030332,2026-06-08 20:43:56,14.93,19.5,0,136.6,1000,321,160.5,0,rule_based,0,0,10,release_throttle,0.695,RTT=14.9ms below threshold for 10 samples; restoring eMBB to 1000Mbit,82.7,71.4,high,rule_based,3,3,5,rb_high_20260608_224136,70
1780931638.030332,2026-06-08 20:43:58,14.37,18.8,0,176.4,1000,382,191.0,0,rule_based,0,0,11,no_action,0.611,RTT=14.4ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,74.6,64.3,high,rule_based,3,3,5,rb_high_20260608_224136,71
1780931640.030332,2026-06-08 20:44:00,12.62,17.3,0,204.0,1000,375,187.5,0,rule_based,0,0,12,no_action,0.382,RTT=12.6ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,67.7,69.4,high,rule_based,3,3,5,rb_high_20260608_224136,72
1780931642.030332,2026-06-08 20:44:02,12.98,15.6,0,165.1,1000,408,204.0,0,rule_based,0,0,13,no_action,0.707,RTT=13.0ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,75.8,65.8,high,rule_based,3,3,5,rb_high_20260608_224136,73
1780931644.030332,2026-06-08 20:44:04,12.5,15.2,0,206.1,1000,407,203.5,0,rule_based,0,0,14,no_action,0.731,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,71.5,70.5,high,rule_based,3,3,5,rb_high_20260608_224136,74
1780931646.030332,2026-06-08 20:44:06,13.04,19.0,0,157.5,1000,340,170.0,0,rule_based,0,0,15,no_action,0.571,RTT=13.0ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,87.2,71.0,high,rule_based,3,3,5,rb_high_20260608_224136,75
1780931648.030332,2026-06-08 20:44:08,12.52,16.5,0,190.9,1000,458,229.0,0,rule_based,0,0,16,no_action,0.212,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,74.0,70.4,high,rule_based,3,3,5,rb_high_20260608_224136,76
1780931650.030332,2026-06-08 20:44:10,12.5,14.4,0,152.4,1000,349,174.5,0,rule_based,0,0,17,no_action,0.845,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,88.5,62.3,high,rule_based,3,3,5,rb_high_20260608_224136,77
1780931652.030332,2026-06-08 20:44:12,13.3,18.1,0,149.1,1000,402,201.0,0,rule_based,0,0,18,no_action,0.607,RTT=13.3ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,77.2,72.8,high,rule_based,3,3,5,rb_high_20260608_224136,78
1780931654.030332,2026-06-08 20:44:14,12.96,19.4,0,164.9,1000,443,221.5,0,rule_based,0,0,19,no_action,0.74,RTT=13.0ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,78.7,63.4,high,rule_based,3,3,5,rb_high_20260608_224136,79
1780931656.030332,2026-06-08 20:44:16,12.5,14.1,0,174.1,1000,408,204.0,0,rule_based,0,0,20,no_action,0.815,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,80.8,74.4,high,rule_based,3,3,5,rb_high_20260608_224136,80
1780931658.030332,2026-06-08 20:44:18,13.29,17.8,0,185.2,1000,413,206.5,0,rule_based,0,0,21,no_action,0.289,RTT=13.3ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,90.1,75.0,high,rule_based,3,3,5,rb_high_20260608_224136,81
1780931660.030332,2026-06-08 20:44:20,12.5,18.6,0,141.8,1000,633,316.5,0,rule_based,0,0,22,no_action,0.59,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,76.7,74.2,high,rule_based,3,3,5,rb_high_20260608_224136,82
1780931662.030332,2026-06-08 20:44:22,12.85,14.2,0,157.1,1000,326,163.0,0,rule_based,0,0,23,no_action,0.397,RTT=12.8ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,70.1,78.6,high,rule_based,3,3,5,rb_high_20260608_224136,83
1780931664.030332,2026-06-08 20:44:24,12.5,14.7,0,132.1,1000,554,277.0,0,rule_based,0,0,24,no_action,0.815,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,81.3,76.7,high,rule_based,3,3,5,rb_high_20260608_224136,84
1780931666.030332,2026-06-08 20:44:26,12.65,20.1,0,169.0,1000,461,230.5,0,rule_based,0,0,25,no_action,0.578,RTT=12.7ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,71.0,68.0,high,rule_based,3,3,5,rb_high_20260608_224136,85
1780931668.030332,2026-06-08 20:44:28,12.65,16.9,0,167.8,1000,383,191.5,0,rule_based,0,0,26,no_action,0.249,RTT=12.7ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,80.2,74.3,high,rule_based,3,3,5,rb_high_20260608_224136,86
1780931670.030332,2026-06-08 20:44:30,14.4,16.8,0,209.3,1000,466,233.0,0,rule_based,0,0,27,no_action,0.73,RTT=14.4ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,79.0,63.7,high,rule_based,3,3,5,rb_high_20260608_224136,87
1780931672.030332,2026-06-08 20:44:32,14.17,15.2,0,186.2,1000,460,230.0,0,rule_based,0,0,28,no_action,0.361,RTT=14.2ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,78.1,64.3,high,rule_based,3,3,5,rb_high_20260608_224136,88
1780931674.030332,2026-06-08 20:44:34,14.49,21.6,0,165.5,1000,409,204.5,0,rule_based,0,0,29,no_action,0.385,RTT=14.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,87.9,66.1,high,rule_based,3,3,5,rb_high_20260608_224136,89
1780931676.030332,2026-06-08 20:44:36,14.85,16.0,0,137.2,1000,462,231.0,0,rule_based,0,0,30,no_action,0.252,RTT=14.8ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,81.5,69.9,high,rule_based,3,3,5,rb_high_20260608_224136,90
1780931678.030332,2026-06-08 20:44:38,14.25,16.3,0,185.9,1000,280,140.0,0,rule_based,0,0,31,no_action,0.624,RTT=14.2ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,76.2,68.8,high,rule_based,3,3,5,rb_high_20260608_224136,91
1780931680.030332,2026-06-08 20:44:40,14.83,20.5,0,115.0,1000,416,208.0,0,rule_based,0,0,32,no_action,0.659,RTT=14.8ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,80.3,68.8,high,rule_based,3,3,5,rb_high_20260608_224136,92
1780931682.030332,2026-06-08 20:44:42,14.21,14.7,0,170.5,1000,454,227.0,0,rule_based,0,0,33,no_action,0.797,RTT=14.2ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,80.2,71.8,high,rule_based,3,3,5,rb_high_20260608_224136,93
1780931684.030332,2026-06-08 20:44:44,12.97,14.7,0,124.1,1000,506,253.0,0,rule_based,0,0,34,no_action,0.524,RTT=13.0ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,71.3,73.0,high,rule_based,3,3,5,rb_high_20260608_224136,94
1780931686.030332,2026-06-08 20:44:46,12.5,19.1,0,218.8,1000,333,166.5,0,rule_based,0,0,35,no_action,0.688,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,75.6,79.4,high,rule_based,3,3,5,rb_high_20260608_224136,95
1780931688.030332,2026-06-08 20:44:48,12.53,14.9,0,109.1,1000,361,180.5,0,rule_based,0,0,36,no_action,0.591,RTT=12.5ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,80.3,65.3,high,rule_based,3,3,5,rb_high_20260608_224136,96
1780931690.030332,2026-06-08 20:44:50,12.59,20.0,0,109.2,1000,581,290.5,0,rule_based,0,0,37,no_action,0.325,RTT=12.6ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,74.4,64.7,high,rule_based,3,3,5,rb_high_20260608_224136,97
1780931692.030332,2026-06-08 20:44:52,12.55,20.5,0,168.6,1000,585,292.5,0,rule_based,0,0,38,no_action,0.488,RTT=12.6ms within SLA (<15.0ms); eMBB at 1000Mbit — no action required,77.9,67.3,high,rule_based,3,3,5,rb_high_20260608_224136,98
