ts,slice,iface,ip,rx,rxp,tx,txp,rtt_ms,loss,exists
2025-12-12T09:47:26.323804Z,mmtc,uesimtun2,10.47.0.2,8182.0,160.0,4928656.0,17547.0,1.379,0.0,1.0
2025-12-12T09:47:26.574069Z,embb,uesimtun0,10.45.0.2,60011.0,1216.0,501533095.0,365580.0,1.343,0.0,1.0
2025-12-12T09:47:26.574069Z,urllc,uesimtun1,10.46.0.2,7996.0,154.0,11506.0,230.0,2.194,0.0,1.0
2025-12-12T09:47:26.574069Z,mmtc,uesimtun2,10.47.0.2,8347.0,163.0,4928900.0,17552.0,1.118,0.0,1.0
2025-12-12T09:47:26.823989Z,embb,uesimtun0,10.45.0.2,60176.0,1219.0,507880827.0,370198.0,,1.0,1.0
2025-12-12T09:47:26.823989Z,urllc,uesimtun1,10.46.0.2,8213.0,158.0,11790.0,236.0,17.36,0.0,1.0
2025-12-12T09:47:26.823989Z,mmtc,uesimtun2,10.47.0.2,8552.0,167.0,5196732.0,18500.0,2.699,0.0,1.0
2025-12-12T09:47:27.074333Z,embb,uesimtun0,10.45.0.2,60798.0,1232.0,514286831.0,374865.0,2.677,0.0,1.0
2025-12-12T09:47:27.074333Z,urllc,uesimtun1,10.46.0.2,8430.0,162.0,12074.0,242.0,2.198,0.0,1.0
2025-12-12T09:47:27.074333Z,mmtc,uesimtun2,10.47.0.2,8769.0,171.0,5197016.0,18506.0,1.389,0.0,1.0
2025-12-12T09:47:27.323913Z,embb,uesimtun0,10.45.0.2,61974.0,1256.0,520646753.0,379511.0,5.432,0.0,1.0
2025-12-12T09:47:27.323913Z,urllc,uesimtun1,10.46.0.2,8595.0,165.0,12318.0,247.0,2.352,0.0,1.0
2025-12-12T09:47:27.323913Z,mmtc,uesimtun2,10.47.0.2,8986.0,175.0,5552300.0,19762.0,5.581,0.0,1.0
2025-12-12T09:47:27.573989Z,embb,uesimtun0,10.45.0.2,62448.0,1265.0,527053946.0,384177.0,2.341,0.0,1.0
2025-12-12T09:47:27.573989Z,urllc,uesimtun1,10.46.0.2,8892.0,171.0,12722.0,255.0,2.14,0.0,1.0
2025-12-12T09:47:27.573989Z,mmtc,uesimtun2,10.47.0.2,9203.0,179.0,5552584.0,19768.0,1.732,0.0,1.0
2025-12-12T09:47:27.824077Z,embb,uesimtun0,10.45.0.2,62665.0,1269.0,533425110.0,388813.0,5.135,0.0,1.0
2025-12-12T09:47:27.824077Z,urllc,uesimtun1,10.46.0.2,9097.0,175.0,13026.0,261.0,1.337,0.0,1.0
2025-12-12T09:47:27.824077Z,mmtc,uesimtun2,10.47.0.2,9368.0,182.0,5817516.0,20705.0,,1.0,1.0
2025-12-12T09:47:28.074338Z,embb,uesimtun0,10.45.0.2,63914.0,1294.0,539809840.0,393477.0,1.558,0.0,1.0
2025-12-12T09:47:28.074338Z,urllc,uesimtun1,10.46.0.2,9262.0,178.0,13270.0,266.0,1.691,0.0,1.0
2025-12-12T09:47:28.074338Z,mmtc,uesimtun2,10.47.0.2,9368.0,182.0,5817576.0,20706.0,1.972,0.0,1.0
2025-12-12T09:47:28.324134Z,embb,uesimtun0,10.45.0.2,65086.0,1318.0,546190379.0,398137.0,2.996,0.0,1.0
2025-12-12T09:47:28.324134Z,urllc,uesimtun1,10.46.0.2,9427.0,181.0,13514.0,271.0,5.781,0.0,1.0
2025-12-12T09:47:28.324134Z,mmtc,uesimtun2,10.47.0.2,9533.0,185.0,6141864.0,21852.0,30.014,0.0,1.0
2025-12-12T09:47:28.574361Z,embb,uesimtun0,10.45.0.2,65528.0,1327.0,552586428.0,402793.0,2.109,0.0,1.0
2025-12-12T09:47:28.574361Z,urllc,uesimtun1,10.46.0.2,9592.0,184.0,13758.0,276.0,2.228,0.0,1.0
2025-12-12T09:47:28.574361Z,mmtc,uesimtun2,10.47.0.2,9750.0,189.0,6142148.0,21858.0,1.528,0.0,1.0
2025-12-12T09:47:28.824713Z,embb,uesimtun0,10.45.0.2,65745.0,1331.0,558975480.0,407442.0,3.062,0.0,1.0
2025-12-12T09:47:28.824713Z,urllc,uesimtun1,10.46.0.2,9809.0,188.0,14042.0,282.0,5.403,0.0,1.0
2025-12-12T09:47:28.824713Z,mmtc,uesimtun2,10.47.0.2,9915.0,192.0,6461892.0,22988.0,3.618,0.0,1.0
2025-12-12T09:47:29.073873Z,embb,uesimtun0,10.45.0.2,66624.0,1349.0,565334988.0,412081.0,2.475,0.0,1.0
2025-12-12T09:47:29.073873Z,urllc,uesimtun1,10.46.0.2,10026.0,192.0,14326.0,288.0,1.141,0.0,1.0
2025-12-12T09:47:29.073873Z,mmtc,uesimtun2,10.47.0.2,10132.0,196.0,6462176.0,22994.0,1.94,0.0,1.0
2025-12-12T09:47:29.323762Z,embb,uesimtun0,10.45.0.2,67977.0,1376.0,571701818.0,416732.0,3.685,0.0,1.0
2025-12-12T09:47:29.323762Z,urllc,uesimtun1,10.46.0.2,10243.0,196.0,14610.0,294.0,2.483,0.0,1.0
2025-12-12T09:47:29.323762Z,mmtc,uesimtun2,10.47.0.2,10349.0,200.0,6564416.0,23359.0,9.223,0.0,1.0
2025-12-12T09:47:29.573982Z,embb,uesimtun0,10.45.0.2,68359.0,1383.0,578069172.0,421370.0,1.368,0.0,1.0
2025-12-12T09:47:29.573982Z,urllc,uesimtun1,10.46.0.2,10448.0,200.0,14914.0,300.0,1.839,0.0,1.0
2025-12-12T09:47:29.573982Z,mmtc,uesimtun2,10.47.0.2,10566.0,204.0,6817744.0,24256.0,1.311,0.0,1.0
2025-12-12T09:47:29.823987Z,embb,uesimtun0,10.45.0.2,68524.0,1386.0,584474696.0,426030.0,1.65,0.0,1.0
2025-12-12T09:47:29.823987Z,urllc,uesimtun1,10.46.0.2,10613.0,203.0,15158.0,305.0,1.926,0.0,1.0
2025-12-12T09:47:29.823987Z,mmtc,uesimtun2,10.47.0.2,10823.0,209.0,6818088.0,24263.0,4.096,0.0,1.0
2025-12-12T09:47:30.073781Z,embb,uesimtun0,10.45.0.2,69785.0,1411.0,590833178.0,430673.0,1.327,0.0,1.0
2025-12-12T09:47:30.073781Z,urllc,uesimtun1,10.46.0.2,10778.0,206.0,15402.0,310.0,1.5,0.0,1.0
2025-12-12T09:47:30.073781Z,mmtc,uesimtun2,10.47.0.2,10988.0,212.0,7137832.0,25393.0,2.338,0.0,1.0
2025-12-12T09:47:30.323819Z,embb,uesimtun0,10.45.0.2,71218.0,1440.0,597235889.0,435352.0,1.73,0.0,1.0
2025-12-12T09:47:30.323819Z,urllc,uesimtun1,10.46.0.2,10995.0,210.0,15686.0,316.0,1.457,0.0,1.0
2025-12-12T09:47:30.323819Z,mmtc,uesimtun2,10.47.0.2,11205.0,216.0,7138116.0,25399.0,1.94,0.0,1.0
2025-12-12T09:47:30.573997Z,embb,uesimtun0,10.45.0.2,71965.0,1455.0,603595240.0,439988.0,1.151,0.0,1.0
2025-12-12T09:47:30.573997Z,urllc,uesimtun1,10.46.0.2,11212.0,214.0,15970.0,322.0,2.283,0.0,1.0
2025-12-12T09:47:30.573997Z,mmtc,uesimtun2,10.47.0.2,11422.0,220.0,7446256.0,26489.0,1.416,0.0,1.0
2025-12-12T09:47:30.823787Z,embb,uesimtun0,10.45.0.2,72182.0,1459.0,610002180.0,444650.0,1.461,0.0,1.0
2025-12-12T09:47:30.823787Z,urllc,uesimtun1,10.46.0.2,11377.0,217.0,16214.0,327.0,1.604,0.0,1.0
2025-12-12T09:47:30.823787Z,mmtc,uesimtun2,10.47.0.2,11627.0,224.0,7446560.0,26495.0,1.897,0.0,1.0
2025-12-12T09:47:31.073888Z,embb,uesimtun0,10.45.0.2,72917.0,1474.0,616379592.0,449302.0,1.816,0.0,1.0
2025-12-12T09:47:31.073888Z,urllc,uesimtun1,10.46.0.2,11542.0,220.0,16458.0,332.0,1.461,0.0,1.0
2025-12-12T09:47:31.073888Z,mmtc,uesimtun2,10.47.0.2,11844.0,228.0,7749304.0,27566.0,1.158,0.0,1.0
2025-12-12T09:47:31.324409Z,embb,uesimtun0,10.45.0.2,75241.0,1521.0,622767964.0,453983.0,1.718,0.0,1.0
2025-12-12T09:47:31.324409Z,urllc,uesimtun1,10.46.0.2,11759.0,224.0,16742.0,338.0,1.413,0.0,1.0
2025-12-12T09:47:31.324409Z,mmtc,uesimtun2,10.47.0.2,12049.0,232.0,7749608.0,27572.0,1.946,0.0,1.0
2025-12-12T09:47:31.574543Z,embb,uesimtun0,10.45.0.2,75988.0,1536.0,629141075.0,458629.0,1.206,0.0,1.0
2025-12-12T09:47:31.574543Z,urllc,uesimtun1,10.46.0.2,11964.0,228.0,17046.0,344.0,1.406,0.0,1.0
2025-12-12T09:47:31.574543Z,mmtc,uesimtun2,10.47.0.2,12266.0,236.0,8026508.0,28552.0,2.094,0.0,1.0
2025-12-12T09:47:31.823834Z,embb,uesimtun0,10.45.0.2,76153.0,1539.0,635523207.0,463272.0,2.203,0.0,1.0
2025-12-12T09:47:31.823834Z,urllc,uesimtun1,10.46.0.2,12181.0,232.0,17330.0,350.0,1.369,0.0,1.0
2025-12-12T09:47:31.823834Z,mmtc,uesimtun2,10.47.0.2,12431.0,239.0,8026752.0,28557.0,1.369,0.0,1.0
2025-12-12T09:47:32.074018Z,embb,uesimtun0,10.45.0.2,76912.0,1554.0,641901822.0,467922.0,1.617,0.0,1.0
2025-12-12T09:47:32.074018Z,urllc,uesimtun1,10.46.0.2,12346.0,235.0,17574.0,355.0,2.1,0.0,1.0
2025-12-12T09:47:32.074018Z,mmtc,uesimtun2,10.47.0.2,12648.0,243.0,8346536.0,29688.0,2.051,0.0,1.0
2025-12-12T09:47:32.323871Z,embb,uesimtun0,10.45.0.2,78100.0,1577.0,648288012.0,472588.0,1.604,0.0,1.0
2025-12-12T09:47:32.323871Z,urllc,uesimtun1,10.46.0.2,12563.0,239.0,17858.0,361.0,2.003,0.0,1.0
2025-12-12T09:47:32.323871Z,mmtc,uesimtun2,10.47.0.2,12997.0,250.0,8346980.0,29697.0,1.175,0.0,1.0
2025-12-12T09:47:32.573802Z,embb,uesimtun0,10.45.0.2,79441.0,1605.0,654638276.0,477226.0,1.594,0.0,1.0
2025-12-12T09:47:32.573802Z,urllc,uesimtun1,10.46.0.2,12780.0,243.0,18142.0,367.0,1.854,0.0,1.0
2025-12-12T09:47:32.573802Z,mmtc,uesimtun2,10.47.0.2,13202.0,254.0,8596352.0,30580.0,1.916,0.0,1.0
2025-12-12T09:47:32.824582Z,embb,uesimtun0,10.45.0.2,79606.0,1608.0,661045176.0,481887.0,1.639,0.0,1.0
2025-12-12T09:47:32.824582Z,urllc,uesimtun1,10.46.0.2,12945.0,246.0,18386.0,372.0,1.785,0.0,1.0
2025-12-12T09:47:32.824582Z,mmtc,uesimtun2,10.47.0.2,13407.0,258.0,8596656.0,30586.0,1.723,0.0,1.0
2025-12-12T09:47:33.073869Z,embb,uesimtun0,10.45.0.2,80417.0,1624.0,667426583.0,486540.0,,1.0,1.0
2025-12-12T09:47:33.073869Z,urllc,uesimtun1,10.46.0.2,13162.0,250.0,18670.0,378.0,2.664,0.0,1.0
2025-12-12T09:47:33.073869Z,mmtc,uesimtun2,10.47.0.2,13704.0,264.0,8890148.0,31626.0,2.434,0.0,1.0
2025-12-12T09:47:33.323834Z,embb,uesimtun0,10.45.0.2,81268.0,1641.0,673808019.0,491192.0,2.036,0.0,1.0
2025-12-12T09:47:33.323834Z,urllc,uesimtun1,10.46.0.2,13327.0,253.0,18914.0,383.0,1.28,0.0,1.0
2025-12-12T09:47:33.323834Z,mmtc,uesimtun2,10.47.0.2,13869.0,267.0,8890392.0,31631.0,2.008,0.0,1.0
2025-12-12T09:47:33.573863Z,embb,uesimtun0,10.45.0.2,82757.0,1672.0,680164051.0,495839.0,1.718,0.0,1.0
2025-12-12T09:47:33.573863Z,urllc,uesimtun1,10.46.0.2,13492.0,256.0,19158.0,388.0,2.848,0.0,1.0
2025-12-12T09:47:33.573863Z,mmtc,uesimtun2,10.47.0.2,14086.0,271.0,9245676.0,32887.0,1.552,0.0,1.0
2025-12-12T09:47:33.824009Z,embb,uesimtun0,10.45.0.2,82974.0,1676.0,686569615.0,500500.0,2.531,0.0,1.0
2025-12-12T09:47:33.824009Z,urllc,uesimtun1,10.46.0.2,13657.0,259.0,19402.0,393.0,1.577,0.0,1.0
2025-12-12T09:47:33.824009Z,mmtc,uesimtun2,10.47.0.2,14291.0,275.0,9245980.0,32893.0,1.808,0.0,1.0
2025-12-12T09:47:34.074239Z,embb,uesimtun0,10.45.0.2,83139.0,1679.0,692922971.0,505124.0,1.404,0.0,1.0
2025-12-12T09:47:34.074239Z,urllc,uesimtun1,10.46.0.2,13822.0,262.0,19646.0,398.0,2.367,0.0,1.0
2025-12-12T09:47:34.074239Z,mmtc,uesimtun2,10.47.0.2,14508.0,279.0,9476020.0,33708.0,19.662,0.0,1.0
2025-12-12T09:47:34.323941Z,embb,uesimtun0,10.45.0.2,84263.0,1702.0,699303361.0,509782.0,1.722,0.0,1.0
2025-12-12T09:47:34.323941Z,urllc,uesimtun1,10.46.0.2,13987.0,265.0,19890.0,403.0,1.995,0.0,1.0
2025-12-12T09:47:34.323941Z,mmtc,uesimtun2,10.47.0.2,14673.0,282.0,9476264.0,33713.0,1.814,0.0,1.0
2025-12-12T09:47:34.574378Z,embb,uesimtun0,10.45.0.2,85439.0,1726.0,705708571.0,514459.0,1.416,0.0,1.0
2025-12-12T09:47:34.574378Z,urllc,uesimtun1,10.46.0.2,14244.0,270.0,20234.0,410.0,1.757,0.0,1.0
